"XTSOL";"p_model";"p_stock";"p_sorting";"p_shipping";"p_tpl";"p_manufacturer";"p_fsk18";"p_priceNoTax";"p_priceNoTax.1";"p_priceNoTax.2";"p_priceNoTax.3";"p_tax";"p_status";"p_weight";"p_ean";"p_disc";"p_opttpl";"p_vpe";"p_vpe_status";"p_vpe_value";"p_image";"p_name.ru";"p_desc.ru";"p_shortdesc.ru";"p_meta_title.ru";"p_meta_desc.ru";"p_meta_key.ru";"p_keywords.ru";"p_url.ru";"p_cat.0";"p_cat.1";"p_cat.2";"p_cat.3";"p_cat.4";"p_cat.5"
"XTSOL";;"3";"0";"1";"default";"PeruArt";"0";"300.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"cer006/1.jpg";"cer006/2.jpg";"cer006/3.jpg";"cer_main/cer006.jpg";"cer 006";"<p>Серьги из керамики. Обработка материалов и сборка модели вручную.</p><p>При заказе указывайте пожалуйста цвет!</p>";"<p>Серьги из керамики. Обработка материалов и сборка модели вручную.</p><p>&nbsp;</p><p>При заказе указывайте пожалуйста цвет!</p>";;;;;;"Серьги";"Керамика"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"300.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"cer007/1.jpg";;;"cer_main/cer007.jpg";"cer 007";"<p>Серьги из керамики. Обработка материалов и сборка модели вручную.</p>";"<p>Серьги из керамики. Обработка материалов и сборка модели вручную.</p>";;;;;;"Серьги";"Керамика"
"XTSOL";;"2";"0";"1";"default";"PeruArt";"0";"300.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"cer008/1.jpg";"cer008/2.jpg";"cer008/3.jpg";"cer_main/cer008.jpg";"cer 008";"<p>Серьги из керамики. Обработка материалов и сборка модели вручную.</p><p>При заказе указывайте пожалуйста цвет!</p>";"<p>Серьги из керамики. Обработка материалов и сборка модели вручную.</p><p>При заказе указывайте пожалуйста цвет!</p>";;;;;;"Серьги";"Керамика"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"250.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"coco009/1.jpg";"coco009/2.jpg";"coco009/3.jpg";"coco_main/coco009.jpg";"coco009";"<p>Серьги из скорлупы кокосового ореха. Сборка модели - вручную.</p>";"<p>Серьги из скорлупы кокосового ореха. Сборка модели - вручную.</p>";;;;;;"Серьги";"Кокос"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"250.0000";;;;;"0";"0";"0.10";;"100.0000";;"0";"0";"0.0000";"coco010/1.jpg";"coco010/2.jpg";"coco010/3.jpg";"coco_main/coco010.jpg";"coco010";"<p>Серьги из скорлупы кокосового ореха. Сборка модели - вручную.</p>";"<p>Серьги из скорлупы кокосового ореха. Сборка модели - вручную.</p>";;;;;;"Серьги";"Кокос"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"250.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"coco011/1.jpg";"coco011/2.jpg";;"coco_main/coco011.jpg";"coco011";"<p>Серьги из скорлупы кокосового ореха. Сборка модели - вручную.</p>";"<p>Серьги из скорлупы кокосового ореха. Сборка модели - вручную.</p>";;;;;;"Серьги";"Кокос"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"250.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"coco014/1.jpg";"coco014/2.jpg";"coco014/3.jpg";"coco_main/coco014.jpg";"coco014";"<p>Серьги из скорлупы кокосового ореха. Сборка модели - вручную.</p>";"<p>Серьги из скорлупы кокосового ореха. Сборка модели - вручную.</p>";;;;;;"Серьги";"Кокос"
"XTSOL";;"2";"0";"1";"default";"PeruArt";"0";"240.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";;;;"piedra_main/piedra009.jpg";"piedra009";"<p>Крупный полупрозрачный декоративный камень теплого желтого тона, закрепленный в ажурной вязи из металлического сплава смотрится очень эффектно. Такие серьги ручной работы гармонично дополнят&nbsp; подходящую&nbsp; блузку и костюм&nbsp; деловой женщины. Они будут прекрасным аксессуаром и к праздничному наряду</p>";"<p>Серьги из натурального перуанского декоративного камня и металлического  сплава альпака"" (гипоаллергенный материал, не темнеет и не окисляется).  Сборка модели - вручную.</p>""";;;;;;"Серьги";"Камень"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"250.0000";;;;;"0";"0";"0.10";;"100.0000";;"0";"0";"0.0000";"piedra010/1.jpg";"piedra010/2.jpg";"piedra010/3.jpg";"piedra_main/piedra010.jpg";"piedra010";"<p>Серьги из натурального перуанского декоративного камня и металлического  сплава альпака"" (гипоаллергенный материал, не темнеет и не окисляется).  Сборка модели - вручную.</p>""";"<p>Серьги из натурального перуанского декоративного камня и металлического  сплава альпака"" (гипоаллергенный материал, не темнеет и не окисляется).  Сборка модели - вручную.</p>""";;;;;;"Серьги";"Камень"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"300.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"piedra013/1.jpg";;;"piedra_main/piedra013.jpg";"piedra013";"<p>Если вы носите прическу или делаете стрижку, которые открывают уши, эти серьги ручной работы созданы для вас. Подойдут и нежным блондинкам и жгучим брюнеткам. Легкая веерная конструкция из металлического сплава альпака, который не темнеет и не окисляется и декоративных камней голубого цвета смотрится изящно и не создаст ощущения тяжести в ушах.</p>";"<p>Серьги из натурального перуанского декоративного камня и металлического  сплава альпака"" (гипоаллергенный материал, не темнеет и не окисляется).  Сборка модели - вручную.</p>""";;;;;;"Серьги";"Камень"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"260.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";;;;"piedra_main/piedra014.jpg";"piedra014";"<p>Эти серьги ручной работы из натурального перуанского декоративного камня и металлического  сплава  альпака"" (гипоаллергенный материал, не темнеет и не окисляется) универсальны по форме и дизайнерскому решению. Тем лучше, значит, их смело можно приобрести&nbsp; для ношения в любое время года. Они составят удачный ансамбль с рабочей и праздничной одеждой. Главное, чтобы цветовая гамма наряда гармонично сочеталась с цветом декоративного камня</p>""";"<p>Серьги из натурального перуанского декоративного камня и металлического  сплава альпака"" (гипоаллергенный материал, не темнеет и не окисляется).  Сборка модели - вручную.</p>""";;;;;;"Серьги";"Камень"
"XTSOL";;"0";"0";"0";;"PeruArt";"0";"250.0000";;;;;"0";"0";"0.10";;"100.0000";;"0";"0";"0.0000";"piedra015/1.jpg";"piedra015/2.jpg";"piedra015/3.jpg";"piedra_main/piedra015.jpg";"piedra015";"<p>Серьги из натурального перуанского декоративного камня и металлического  сплава альпака"" (гипоаллергенный материал, не темнеет и не окисляется).  Сборка модели - вручную.</p>""";"<p>Серьги из натурального перуанского декоративного камня и металлического  сплава альпака"" (гипоаллергенный материал, не темнеет и не окисляется).  Сборка модели - вручную.</p>""";;;;;;"Серьги";"Камень"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"250.0000";;;;;"0";"0";"0.10";;"100.0000";;"0";"0";"0.0000";"kozha009/1.jpg";"kozha009/2.jpg";"kozha009/3.jpg";"kozha_main/kozha009.jpg";"kozha009";"<p>Серьги из кожи. Обработка материалов и сборка модели вручную.</p>";"<p>Серьги из кожи. Обработка материалов и сборка модели вручную.</p>";;;;;;"Серьги";"Кожа"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"250.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"sem025/1.jpg";"sem025/2.jpg";"sem025/3.jpg";"sem_main/sem025.jpg";"sem025";"<p>Состав: семена тагуа обработанные, окрашенные. 100% ручная работа.</p>";"<p>Состав: семена тагуа обработанные, окрашенные. 100% ручная работа.</p>";;;;;;"Серьги";"Семена"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"250.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"sem026/1.jpg";"sem026/2.jpg";"sem026/3.jpg";"sem_main/sem026.jpg";"sem026";"<p>Состав: семена тагуа обработанные, окрашенные. 100% ручная работа.</p>";"<p>Состав: семена тагуа обработанные, окрашенные. 100% ручная работа.</p>";;;;;;"Серьги";"Семена"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"250.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"sem028/1.jpg";"sem028/2.jpg";"sem028/3.jpg";"sem_main/sem028.jpg";"sem028";"<p>Состав: семена тагуа обработанные, окрашенные. 100% ручная работа.</p>";"<p>Состав: семена тагуа обработанные, окрашенные. 100% ручная работа.</p>";;;;;;"Серьги";"Семена"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"250.0000";;;;;"0";"0";"0.10";;"100.0000";;"0";"0";"0.0000";"sem035/1.jpg";"sem035/2.jpg";"sem035/3.jpg";"sem_main/sem035.jpg";"sem035";"<p>Состав: семена тагуа обработанные, окрашенные. 100% ручная работа.</p>";"<p>Состав: семена тагуа обработанные, окрашенные. 100% ручная работа.</p>";;;;;;"Серьги";"Семена"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"250.0000";;;;;"0";"0";"0.10";;"100.0000";;"0";"0";"0.0000";"sem041/1.jpg";"sem041/2.jpg";"sem041/3.jpg";"sem_main/sem041.jpg";"sem041";"<p>Состав: семена тагуа обработанные, окрашенные. 100% ручная работа.</p>";"<p>Состав: семена тагуа обработанные, окрашенные. 100% ручная работа.</p>";;;;;;"Серьги";"Семена"
"XTSOL";;"0";"0";"1";"default";"PeruArt";"0";"250.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";;;;"sem_main/sem042.jpg";"sem042";"<p>Состав: семена тагуа обработанные, окрашенные. 100% ручная работа.</p>";"<p>Состав: семена тагуа обработанные, окрашенные. 100% ручная работа.</p>";;;;;;"Серьги";"Семена"
